wind_speed,sealevel_pressure,old_station_type,station_type,sky_condition,wind_direction,sky_condition_top,visibility,datetime,wind_direction_cardinal,relative_humidity,hourly_precip,drybulb_fahrenheit,report_type,dewpoint_fahrenheit,station_pressure,weather_types,wetbulb_fahrenheit,wban_code
10,30.600000,"",11,CLR,280,CLR,10,2014-01-23T20:51:00,W,56,"",0,AA,-12,29.810000,"",-1,94846
13,30.600000,"",11,CLR,280,CLR,10,2014-01-23T19:51:00,W,56,"",1,AA,-11,29.820000,"",-1,94846
13,30.610000,"",11,FEW030,270,FEW030,10,2014-01-23T18:51:00,W,59,"",2,AA,-9,29.830000,"",0,94846
10,30.600000,"",11,FEW030,290,FEW030,10,2014-01-23T17:51:00,WNW,54,"",5,AA,-8,29.820000,"",3,94846
13,30.590000,"",11,FEW030,300,FEW030,10,2014-01-23T16:51:00,WNW,55,"",6,AA,-7,29.810000,"",4,94846
16,30.580000,"",11,FEW030 FEW070,280,FEW070,10,2014-01-23T15:51:00,W,52,"",7,AA,-7,29.790000,"",5,94846
16,30.550000,"",11,FEW025 FEW075,290,FEW075,10,2014-01-23T14:51:00,WNW,52,"",8,AA,-6,29.770000,"",6,94846
15,30.530000,"",11,FEW025 FEW075,310,FEW075,10,2014-01-23T13:51:00,NW,53,"",9,AA,-5,29.750000,"",7,94846
14,30.520000,"",11,FEW025 FEW075,280,FEW075,10,2014-01-23T12:51:00,W,53,"",9,AA,-5,29.740000,"",7,94846
15,30.510000,"",11,FEW025 SCT075,300,SCT075,10,2014-01-23T11:51:00,WNW,55,"",8,AA,-5,29.730000,"",6,94846
16,30.510000,"",11,FEW030 BKN050,300,BKN050,10,2014-01-23T10:51:00,WNW,57,0.005000,6,AA,-6,29.730000,"",4,94846
15,30.490000,"",11,FEW025 FEW040,310,FEW040,10,2014-01-23T09:51:00,NW,57,"",4,AA,-8,29.710000,"",2,94846
16,30.460000,"",11,SCT029 SCT039,310,SCT039,10,2014-01-23T08:51:00,NW,56,0.005000,1,AA,-11,29.680000,"",-1,94846
16,30.430000,"",11,FEW025 FEW041,300,FEW041,10,2014-01-23T07:51:00,WNW,59,"",-2,AA,-13,29.650000,"",-3,94846
16,30.400000,"",11,FEW023,300,FEW023,10,2014-01-23T06:51:00,WNW,59,"",-2,AA,-13,29.610000,"",-3,94846
15,30.370000,"",11,SCT029 SCT040,300,SCT040,10,2014-01-23T05:51:00,WNW,59,"",-2,AA,-13,29.590000,"",-3,94846
15,30.320000,"",11,CLR,290,CLR,10,2014-01-23T04:51:00,WNW,56,"",-2,AA,-14,29.540000,"",-3,94846
15,30.290000,"",11,CLR,300,CLR,10,2014-01-23T03:51:00,WNW,56,"",-2,AA,-14,29.520000,"",-3,94846
15,30.270000,"",11,CLR,300,CLR,10,2014-01-23T02:51:00,WNW,53,"",-1,AA,-14,29.500000,"",-2,94846
17,30.250000,"",11,FEW030,300,FEW030,10,2014-01-23T01:51:00,WNW,53,"",-1,AA,-14,29.480000,"",-2,94846
17,30.220000,"",11,CLR,300,CLR,10,2014-01-23T00:51:00,WNW,56,"",-1,AA,-13,29.440000,"",-2,94846
18,30.190000,"",11,CLR,310,CLR,10,2014-01-22T23:51:00,NW,56,"",0,AA,-12,29.420000,"",-2,94846
21,30.180000,"",11,FEW025,320,FEW025,10,2014-01-22T22:51:00,NW,54,"",1,AA,-12,29.410000,"",-1,94846
17,30.140000,"",11,SCT027,310,SCT027,10,2014-01-22T21:51:00,NW,60,"",4,AA,-7,29.380000,[[<nil> <nil> BL SN <nil> <nil>]],2,94846
15,30.110000,"",11,FEW026,330,FEW026,10,2014-01-22T20:51:00,NNW,57,"",5,AA,-7,29.350000,[[<nil> <nil> BL SN <nil> <nil>]],3,94846
15,30.080000,"",11,SCT028,340,SCT028,10,2014-01-22T19:51:00,NNW,55,"",7,AA,-6,29.320000,[[<nil> <nil> BL SN <nil> <nil>]],5,94846
17,30.050000,"",11,FEW027,310,FEW027,10,2014-01-22T18:51:00,NW,58,"",8,AA,-4,29.290000,[[<nil> <nil> BL SN <nil> <nil>]],6,94846
18,30.010000,"",11,SCT028 SCT070,320,SCT070,9,2014-01-22T17:51:00,NW,64,0.005000,11,AA,1,29.250000,[[<nil> <nil> BL SN <nil> <nil>]],9,94846
17,29.960000,"",11,BKN027 OVC070,300,OVC070,5,2014-01-22T16:51:00,WNW,64,0.005000,13,AA,3,29.200000,[[- <nil> <nil> SN <nil> <nil>] [<nil> <nil> BL SN <nil> <nil>]],11,94846
15,29.930000,"",11,BKN017 BKN025 OVC070,290,OVC070,1.750000,2014-01-22T15:51:00,WNW,70,0.005000,14,AA,6,29.170000,[[- <nil> <nil> SN <nil> <nil>]],12,94846
16,29.900000,"",11,BKN025 OVC032,280,OVC032,3,2014-01-22T14:51:00,W,67,0.005000,15,AA,6,29.140000,[[- <nil> <nil> SN <nil> <nil>]],13,94846
11,29.910000,"",11,BKN022 OVC039,260,OVC039,5,2014-01-22T13:51:00,W,64,0.005000,14,AA,4,29.140000,[[- <nil> <nil> SN <nil> <nil>]],12,94846
14,29.920000,"",11,OVC020,250,OVC020,6,2014-01-22T12:51:00,WSW,64,0.005000,13,AA,3,29.160000,[[- <nil> <nil> SN <nil> <nil>]],11,94846
13,29.940000,"",11,FEW019 BKN050 BKN075,220,BKN075,6,2014-01-22T11:51:00,SW,67,0.005000,11,AA,2,29.180000,[[- <nil> <nil> SN <nil> <nil>]],9,94846
13,29.990000,"",11,BKN040 BKN047 OVC055,210,OVC055,2.500000,2014-01-22T10:51:00,SSW,70,0.005000,9,AA,1,29.230000,[[- <nil> <nil> SN <nil> <nil>]],7,94846
11,30.020000,"",11,SCT027 OVC036,220,OVC036,2,2014-01-22T09:51:00,SW,66,0.005000,8,AA,-1,29.250000,[[- <nil> <nil> SN <nil> <nil>]],6,94846
9,30.030000,"",11,BKN045 OVC060,210,OVC060,10,2014-01-22T08:51:00,SSW,60,0.005000,7,AA,-4,29.260000,[[- <nil> <nil> SN <nil> <nil>]],5,94846
8,30.030000,"",11,FEW036 FEW060 OVC090,200,OVC090,10,2014-01-22T07:51:00,SSW,66,"",5,AA,-4,29.270000,"",3,94846
7,30.050000,"",11,OVC065,200,OVC065,10,2014-01-22T06:51:00,SSW,63,"",5,AA,-5,29.280000,"",3,94846
9,30.060000,"",11,OVC065,200,OVC065,10,2014-01-22T05:51:00,SSW,63,"",4,AA,-6,29.290000,"",2,94846
9,30.080000,"",11,OVC070,210,OVC070,10,2014-01-22T04:51:00,SSW,60,"",4,AA,-7,29.310000,"",2,94846
7,30.090000,"",11,SCT075 BKN110,160,BKN110,10,2014-01-22T03:51:00,SSE,66,"",2,AA,-7,29.320000,"",1,94846
5,30.130000,"",11,SCT070 BKN090 BKN100,190,BKN100,10,2014-01-22T02:51:00,S,66,"",2,AA,-7,29.370000,"",1,94846
5,30.170000,"",11,OVC095,250,OVC095,10,2014-01-22T01:51:00,WSW,62,"",2,AA,-8,29.390000,"",1,94846
7,30.190000,"",11,OVC100,270,OVC100,10,2014-01-22T00:51:00,W,65,"",1,AA,-8,29.420000,"",0,94846
7,30.230000,"",11,BKN110,270,BKN110,10,2014-01-21T23:51:00,W,62,"",1,AA,-9,29.450000,"",0,94846
6,30.230000,"",11,FEW250,290,FEW250,10,2014-01-21T22:51:00,WNW,62,"",1,AA,-9,29.450000,"",0,94846
5,30.230000,"",11,SCT250,280,SCT250,10,2014-01-21T21:51:00,W,59,"",2,AA,-9,29.450000,"",0,94846
3,30.240000,"",11,FEW025 SCT250,300,SCT250,10,2014-01-21T20:51:00,WNW,59,"",2,AA,-9,29.470000,"",0,94846
8,30.240000,"",11,FEW025 FEW180 BKN250,320,BKN250,10,2014-01-21T19:51:00,NW,59,"",2,AA,-9,29.470000,"",0,94846
8,30.260000,"",11,SCT180 OVC250,280,OVC250,10,2014-01-21T18:51:00,W,57,"",4,AA,-8,29.480000,"",2,94846
9,30.270000,"",11,FEW025 SCT170 BKN200,340,BKN200,10,2014-01-21T17:51:00,NNW,50,"",6,AA,-9,29.490000,"",4,94846
9,30.260000,"",11,FEW025 BKN250,330,BKN250,10,2014-01-21T16:51:00,NNW,45,"",9,AA,-8,29.490000,"",6,94846
10,30.260000,"",11,FEW025 BKN250,300,BKN250,10,2014-01-21T15:51:00,WNW,46,"",10,AA,-7,29.490000,"",7,94846
10,30.250000,"",11,FEW025 SCT250,330,SCT250,10,2014-01-21T14:51:00,NNW,42,"",12,AA,-7,29.480000,"",9,94846
9,30.260000,"",11,FEW025 FEW250,330,FEW250,10,2014-01-21T13:51:00,NNW,44,"",12,AA,-6,29.490000,"",9,94846
11,30.270000,"",11,FEW025,350,FEW025,10,2014-01-21T12:51:00,N,44,"",11,AA,-7,29.500000,"",8,94846
15,30.280000,"",11,FEW025,340,FEW025,10,2014-01-21T11:51:00,NNW,48,"",9,AA,-7,29.510000,"",6,94846
14,30.300000,"",11,FEW023,340,FEW023,10,2014-01-21T10:51:00,NNW,57,"",6,AA,-6,29.530000,"",4,94846
15,30.300000,"",11,FEW023,340,FEW023,10,2014-01-21T09:51:00,NNW,60,"",5,AA,-6,29.520000,"",3,94846
20,30.300000,"",11,FEW020,340,FEW020,10,2014-01-21T08:51:00,NNW,62,"",2,AA,-8,29.530000,"",1,94846
20,30.280000,"",11,FEW020,330,FEW020,10,2014-01-21T07:51:00,NNW,62,"",1,AA,-9,29.510000,"",0,94846
22,30.260000,"",11,FEW020,330,FEW020,10,2014-01-21T06:51:00,NNW,59,"",2,AA,-9,29.490000,"",0,94846
21,30.240000,"",11,FEW022,340,FEW022,9,2014-01-21T05:51:00,NNW,57,"",3,AA,-9,29.470000,"",1,94846
24,30.210000,"",11,FEW022,340,FEW022,7,2014-01-21T04:51:00,NNW,57,"",4,AA,-8,29.440000,[[<nil> <nil> BL SN <nil> <nil>]],2,94846
26,30.190000,"",11,BKN025,350,BKN025,7,2014-01-21T03:51:00,N,57,0.005000,5,AA,-7,29.420000,[[<nil> <nil> BL SN <nil> <nil>]],3,94846
21,30.160000,"",11,OVC026,350,OVC026,4,2014-01-21T02:51:00,N,66,0.010000,6,AA,-3,29.390000,[[- <nil> <nil> SN <nil> <nil>] [<nil> <nil> BL SN <nil> <nil>]],4,94846
22,30.120000,"",11,VV015,350,VV015,0.500000,2014-01-21T01:51:00,N,73,0.030000,8,AA,1,29.370000,[[<nil> <nil> <nil> SN <nil> <nil>]],7,94846
22,30.090000,"",11,VV013,350,VV013,0.500000,2014-01-21T00:51:00,N,73,0.030000,11,AA,4,29.350000,[[<nil> <nil> <nil> SN <nil> <nil>]],9,94846
21,30.070000,"",11,VV006,360,VV006,0.500000,2014-01-20T23:51:00,N,77,0.080000,13,AA,7,29.320000,[[<nil> <nil> <nil> SN <nil> <nil>]],12,94846
20,30.050000,"",11,VV011,360,VV011,0.500000,2014-01-20T22:51:00,N,77,0.040000,15,AA,9,29.300000,[[<nil> <nil> <nil> SN <nil> <nil>]],13,94846
16,30.040000,"",11,OVC019,360,OVC019,2.500000,2014-01-20T21:51:00,N,74,0.010000,17,AA,10,29.290000,[[- <nil> <nil> SN <nil> <nil>] [<nil> <nil> BL SN <nil> <nil>]],15,94846
17,30.020000,"",11,OVC018,010,OVC018,2,2014-01-20T20:51:00,N,77,0.020000,18,AA,12,29.280000,[[- <nil> <nil> SN <nil> <nil>]],16,94846
17,30.020000,"",11,SCT012 OVC020,010,OVC020,2,2014-01-20T19:51:00,N,74,0.010000,21,AA,14,29.270000,[[- <nil> <nil> SN <nil> <nil>]],19,94846
16,30,"",11,BKN014 OVC021,020,OVC021,5,2014-01-20T18:51:00,NNE,74,0.010000,23,AA,16,29.260000,[[- <nil> <nil> SN <nil> <nil>]],21,94846
17,29.980000,"",11,BKN014 BKN022 OVC026,020,OVC026,7,2014-01-20T17:51:00,NNE,78,0.010000,24,AA,18,29.230000,[[- <nil> <nil> SN <nil> <nil>]],22,94846
14,29.950000,"",11,OVC012,020,OVC012,9,2014-01-20T16:51:00,NNE,75,0.005000,26,AA,19,29.210000,[[- <nil> <nil> SN <nil> <nil>]],24,94846
15,29.930000,"",11,OVC012,030,OVC012,10,2014-01-20T15:51:00,NNE,72,"",28,AA,20,29.190000,"",25,94846
14,29.880000,"",11,FEW012 BKN021 OVC032,040,OVC032,10,2014-01-20T14:51:00,NE,75,"",29,AA,22,29.140000,"",27,94846
8,29.850000,"",11,OVC024,050,OVC024,10,2014-01-20T13:51:00,NE,70,"",33,AA,24,29.120000,"",30,94846
3,29.860000,"",11,BKN027 OVC049,040,OVC049,10,2014-01-20T12:51:00,NE,70,"",34,AA,25,29.130000,"",31,94846
0,29.870000,"",11,BKN030 OVC049,"",OVC049,10,2014-01-20T11:51:00,"",72,"",33,AA,25,29.130000,"",30,94846
5,29.870000,"",11,OVC029,090,OVC029,10,2014-01-20T10:51:00,E,72,"",32,AA,24,29.140000,"",29,94846
3,29.860000,"",11,FEW011 OVC031,VRB,OVC031,10,2014-01-20T09:51:00,VRB,75,"",31,AA,24,29.120000,"",28,94846
6,29.820000,"",11,OVC029,070,OVC029,9,2014-01-20T08:51:00,ENE,78,"",30,AA,24,29.080000,"",28,94846
7,29.820000,"",11,OVC029,100,OVC029,10,2014-01-20T07:51:00,E,78,"",30,AA,24,29.080000,"",28,94846
5,29.800000,"",11,FEW013 OVC025,VRB,OVC025,10,2014-01-20T06:51:00,VRB,75,"",31,AA,24,29.070000,"",28,94846
9,29.770000,"",11,FEW015 OVC028,350,OVC028,10,2014-01-20T05:51:00,N,67,"",32,AA,22,29.030000,"",28,94846
16,29.740000,"",11,OVC030,340,OVC030,10,2014-01-20T04:51:00,NNW,67,"",33,AA,23,29,"",29,94846
13,29.720000,"",11,OVC030,320,OVC030,10,2014-01-20T03:51:00,NW,67,"",35,AA,25,28.980000,"",31,94846
13,29.690000,"",11,OVC037,310,OVC037,10,2014-01-20T02:51:00,NW,67,"",35,AA,25,28.960000,"",31,94846
11,29.640000,"",11,OVC038,300,OVC038,10,2014-01-20T01:51:00,WNW,67,"",35,AA,25,28.900000,"",31,94846
14,29.600000,"",11,OVC035,310,OVC035,10,2014-01-20T00:51:00,NW,67,"",35,AA,25,28.870000,"",31,94846
14,29.570000,"",11,SCT250,300,SCT250,10,2014-01-19T23:51:00,WNW,67,"",35,AA,25,28.840000,"",31,94846
8,29.550000,"",11,SCT200 BKN250,270,BKN250,10,2014-01-19T22:51:00,W,67,"",35,AA,25,28.820000,"",31,94846
11,29.540000,"",11,BKN200 OVC250,260,OVC250,10,2014-01-19T21:51:00,W,67,"",36,AA,26,28.800000,"",32,94846
13,29.520000,"",11,BKN200 OVC250,220,OVC250,10,2014-01-19T20:51:00,SW,67,"",35,AA,25,28.790000,"",31,94846
13,29.540000,"",11,BKN200 OVC250,230,OVC250,10,2014-01-19T19:51:00,SW,67,"",35,AA,25,28.810000,"",31,94846
11,29.570000,"",11,SCT200 OVC250,240,OVC250,10,2014-01-19T18:51:00,WSW,70,"",34,AA,25,28.840000,"",31,94846
17,29.570000,"",11,FEW200 SCT300,230,SCT300,10,2014-01-19T17:51:00,SW,64,"",34,AA,23,28.830000,"",30,94846
13,29.570000,"",11,FEW150 SCT200 BKN300,230,BKN300,10,2014-01-19T16:51:00,SW,64,"",33,AA,22,28.830000,"",29,94846
16,29.580000,"",11,BKN200,210,BKN200,10,2014-01-19T15:51:00,SSW,67,"",32,AA,22,28.850000,"",28,94846
16,29.610000,"",11,BKN200,230,BKN200,10,2014-01-19T14:51:00,SW,61,"",33,AA,21,28.880000,"",29,94846
18,29.630000,"",11,FEW095 BKN200 BKN250,220,BKN250,10,2014-01-19T13:51:00,SW,61,"",32,AA,20,28.890000,"",28,94846
21,29.650000,"",11,FEW095 BKN200,240,BKN200,10,2014-01-19T12:51:00,WSW,59,"",31,AA,18,28.900000,"",27,94846
17,29.690000,"",11,FEW095 SCT200,250,SCT200,10,2014-01-19T11:51:00,WSW,63,"",29,AA,18,28.950000,"",25,94846
21,29.710000,"",11,FEW200,240,FEW200,10,2014-01-19T10:51:00,WSW,69,"",25,AA,16,28.960000,"",22,94846
21,29.740000,"",11,FEW095 BKN200,240,BKN200,10,2014-01-19T09:51:00,WSW,71,"",20,AA,12,28.990000,"",18,94846
21,29.750000,"",11,SCT095 BKN200,230,BKN200,10,2014-01-19T08:51:00,SW,71,"",18,AA,10,29,"",16,94846
17,29.760000,"",11,SCT095 BKN200,230,BKN200,10,2014-01-19T07:51:00,SW,74,"",15,AA,8,29,"",13,94846
14,29.780000,"",11,FEW120 OVC200,240,OVC200,8,2014-01-19T06:51:00,WSW,77,"",14,AA,8,29.020000,"",13,94846
15,29.800000,"",11,FEW110 OVC200,240,OVC200,7,2014-01-19T05:51:00,WSW,77,"",13,AA,7,29.040000,"",12,94846
10,29.820000,"",11,FEW100 OVC200,240,OVC200,6,2014-01-19T04:51:00,WSW,77,"",12,AA,6,29.060000,[[<nil> <nil> <nil> <nil> BR <nil>]],11,94846
10,29.860000,"",11,SCT140 BKN300,260,BKN300,6,2014-01-19T03:51:00,W,77,"",11,AA,5,29.110000,[[<nil> <nil> <nil> <nil> BR <nil>]],10,94846
7,29.850000,"",11,SCT300,250,SCT300,6,2014-01-19T02:51:00,WSW,76,"",10,AA,4,29.100000,[[<nil> <nil> <nil> <nil> BR <nil>]],9,94846
8,29.850000,"",11,FEW300,250,FEW300,6,2014-01-19T01:51:00,WSW,77,"",11,AA,5,29.090000,[[<nil> <nil> <nil> <nil> BR <nil>]],10,94846
7,29.850000,"",11,FEW014,260,FEW014,6,2014-01-19T00:51:00,W,80,"",11,AA,6,29.100000,[[<nil> <nil> <nil> <nil> BR <nil>]],10,94846
7,29.860000,"",11,SCT014,280,SCT014,6,2014-01-18T23:51:00,W,80,"",9,AA,4,29.100000,"",8,94846
6,29.880000,"",11,SCT015,300,SCT015,7,2014-01-18T22:51:00,WNW,80,"",12,AA,7,29.120000,"",11,94846
6,29.880000,"",11,BKN014,310,BKN014,7,2014-01-18T21:51:00,NW,80,"",12,AA,7,29.130000,"",11,94846
3,29.850000,"",11,SCT010,330,SCT010,8,2014-01-18T20:51:00,NNW,77,"",14,AA,8,29.100000,[[<nil> <nil> MI <nil> FG <nil>]],13,94846
0,29.850000,"",11,FEW009 FEW250,"",FEW250,9,2014-01-18T19:51:00,"",84,0.005000,12,AA,8,29.090000,"",11,94846
5,29.850000,"",11,FEW015 SCT035 BKN250,090,BKN250,7,2014-01-18T18:51:00,E,77,0.005000,20,AA,14,29.100000,[[- <nil> <nil> SN <nil> <nil>]],18,94846
5,29.860000,"",11,SCT015 BKN029 OVC037,060,OVC037,4,2014-01-18T17:51:00,ENE,74,0.005000,21,AA,14,29.100000,[[- <nil> <nil> SN <nil> <nil>]],19,94846
7,29.830000,"",11,FEW013 BKN033 BKN100,100,BKN100,4,2014-01-18T16:51:00,E,77,0.005000,19,AA,13,29.070000,"",17,94846
7,29.810000,"",11,BKN022 BKN030 OVC042,140,OVC042,1.500000,2014-01-18T15:51:00,SE,77,0.030000,20,AA,14,29.050000,[[- <nil> <nil> SN <nil> <nil>]],18,94846
10,29.770000,"",11,VV010,120,VV010,0.500000,2014-01-18T14:51:00,ESE,77,0.020000,20,AA,14,29.020000,[[<nil> <nil> <nil> SN <nil> <nil>]],18,94846
13,"","",11,VV013,110,VV013,0.500000,2014-01-18T13:51:00,ESE,77,0.030000,19,AA,13,29,[[<nil> <nil> <nil> SN <nil> <nil>]],17,94846
9,29.770000,"",11,VV012,150,VV012,0.750000,2014-01-18T12:51:00,SSE,77,0.040000,19,AA,13,29.020000,[[- <nil> <nil> SN <nil> <nil>] [<nil> <nil> <nil> <nil> BR <nil>]],17,94846
11,29.800000,"",11,CLR017 CLR035,160,CLR035,0.750000,2014-01-18T11:51:00,SSE,"",0.005000,18,AA,11,"","","",94846
10,29.830000,"",11,BKN070 OVC080,160,OVC080,10,2014-01-18T10:51:00,SSE,68,"",17,AA,8,29.070000,"",15,94846
8,29.850000,"",11,BKN070 OVC100,180,OVC100,10,2014-01-18T09:51:00,S,70,"",15,AA,7,29.100000,"",13,94846
8,29.860000,"",11,BKN095 OVC200,170,OVC200,10,2014-01-18T08:51:00,S,73,"",13,AA,6,29.110000,"",11,94846
8,29.860000,"",11,BKN110 OVC200,170,OVC200,10,2014-01-18T07:51:00,S,73,"",12,AA,5,29.110000,"",10,94846
7,29.880000,"",11,BKN120 OVC200,190,OVC200,10,2014-01-18T06:51:00,S,73,"",11,AA,4,29.130000,"",9,94846
7,29.900000,"",11,FEW043 BKN160 OVC200,180,OVC200,10,2014-01-18T05:51:00,S,73,"",10,AA,3,29.150000,"",8,94846
10,29.930000,"",11,OVC044,230,OVC044,10,2014-01-18T04:51:00,SW,73,"",11,AA,4,29.170000,"",9,94846
8,29.930000,"",11,OVC048,240,OVC048,10,2014-01-18T03:51:00,WSW,73,"",11,AA,4,29.170000,"",9,94846
6,29.950000,"",11,BKN049 OVC250,240,OVC250,10,2014-01-18T02:51:00,WSW,70,"",11,AA,3,29.190000,"",9,94846
6,"","",11,CLR,230,CLR,10,2014-01-18T01:51:00,SW,67,0.005000,10,AA,1,29.180000,"",8,94846
7,29.940000,"",11,OVC070,250,OVC070,10,2014-01-18T00:51:00,WSW,70,0.005000,13,AA,5,29.180000,[[- <nil> <nil> SN <nil> <nil>]],11,94846
10,"","",11,FEW038 OVC055,270,OVC055,9,2014-01-17T23:51:00,W,74,0.005000,14,AA,7,29.200000,[[- <nil> <nil> SN <nil> <nil>]],12,94846
9,29.960000,"",11,OVC055,260,OVC055,9,2014-01-17T22:51:00,W,70,0.005000,15,AA,7,29.200000,[[- <nil> <nil> SN <nil> <nil>]],13,94846
11,29.980000,"",11,FEW031 BKN042 OVC055,260,OVC055,10,2014-01-17T21:51:00,W,71,0.005000,16,AA,8,29.230000,"",14,94846
11,29.960000,"",11,FEW035 OVC060,260,OVC060,7,2014-01-17T20:51:00,W,71,0.005000,17,AA,9,29.210000,[[- <nil> <nil> SN <nil> <nil>]],15,94846
14,29.960000,"",11,BKN037 BKN044 OVC060,270,OVC060,6,2014-01-17T19:51:00,W,71,0.005000,17,AA,9,29.210000,[[- <nil> <nil> SN <nil> <nil>]],15,94846
11,29.960000,"",11,OVC029,250,OVC029,4,2014-01-17T18:51:00,WSW,74,0.010000,17,AA,10,29.210000,[[- <nil> <nil> SN <nil> <nil>]],15,94846
8,29.950000,"",11,OVC026,260,OVC026,3,2014-01-17T17:51:00,W,77,0.005000,16,AA,10,29.200000,[[- <nil> <nil> SN <nil> <nil>]],14,94846
10,29.940000,"",11,OVC029,270,OVC029,3,2014-01-17T16:51:00,W,74,0.005000,16,AA,9,29.190000,[[- <nil> <nil> SN <nil> <nil>]],14,94846
10,29.910000,"",11,FEW021 BKN028 OVC037,260,OVC037,5,2014-01-17T15:51:00,W,65,0.005000,17,AA,7,29.170000,[[- <nil> <nil> SN <nil> <nil>]],14,94846
14,29.900000,"",11,OVC060,270,OVC060,9,2014-01-17T14:51:00,W,62,0.005000,17,AA,6,29.150000,[[- <nil> <nil> SN <nil> <nil>]],14,94846
13,29.880000,"",11,BKN024 BKN250,270,BKN250,10,2014-01-17T13:51:00,W,56,"",17,AA,4,29.130000,"",14,94846
10,29.870000,"",11,FEW020 BKN065 BKN200,230,BKN200,10,2014-01-17T12:51:00,SW,59,"",15,AA,3,29.120000,"",12,94846
13,29.880000,"",11,FEW023 OVC060,260,OVC060,10,2014-01-17T11:51:00,W,59,"",14,AA,2,29.120000,"",11,94846
14,29.920000,"",11,SCT023 OVC060,260,OVC060,10,2014-01-17T10:52:00,W,61,"",13,AA,2,29.150000,"",11,94846
11,29.890000,"",11,FEW019 BKN060,270,BKN060,10,2014-01-17T09:51:00,W,64,"",12,AA,2,29.130000,"",10,94846
13,29.860000,"",11,FEW022 OVC060,280,OVC060,10,2014-01-17T08:51:00,W,61,"",13,AA,2,29.110000,"",11,94846
13,29.830000,"",11,FEW024 OVC060,300,OVC060,10,2014-01-17T07:51:00,WNW,58,"",13,AA,1,29.090000,"",10,94846
11,29.800000,"",11,OVC060,280,OVC060,10,2014-01-17T05:51:00,W,56,"",14,AA,1,29.050000,"",11,94846
11,29.780000,"",11,OVC060,290,OVC060,10,2014-01-17T04:51:00,WNW,61,0.005000,14,AA,3,29.040000,"",12,94846
15,"","",11,OVC060,290,OVC060,9,2014-01-17T03:51:00,WNW,56,"",16,AA,3,29.020000,[[- <nil> <nil> SN <nil> <nil>]],13,94846
11,29.750000,"",11,OVC055,290,OVC055,9,2014-01-17T02:51:00,WNW,64,0.005000,16,AA,6,29,[[- <nil> <nil> SN <nil> <nil>]],14,94846
10,29.720000,"",11,OVC050,280,OVC050,9,2014-01-17T01:51:00,W,65,0.005000,17,AA,7,28.980000,[[- <nil> <nil> SN <nil> <nil>]],14,94846
15,29.720000,"",11,BKN049 OVC055,290,OVC055,10,2014-01-17T00:51:00,WNW,62,"",18,AA,7,28.970000,"",15,94846
15,29.700000,"",11,BKN055 OVC070,280,OVC070,10,2014-01-16T23:51:00,W,59,"",19,AA,7,28.960000,"",16,94846
15,29.680000,"",11,SCT180,290,SCT180,10,2014-01-16T22:51:00,WNW,60,"",20,AA,8,28.950000,"",17,94846
13,29.680000,"",11,FEW095 OVC180,280,OVC180,10,2014-01-16T21:51:00,W,57,"",22,AA,9,28.950000,"",18,94846
13,29.660000,"",11,FEW065 SCT095 BKN200,270,BKN200,10,2014-01-16T20:51:00,W,57,"",23,AA,10,28.920000,"",19,94846
13,29.620000,"",11,SCT038 OVC047,270,OVC047,10,2014-01-16T19:51:00,W,55,0.005000,26,AA,12,28.890000,"",22,94846
14,29.590000,"",11,OVC031,270,OVC031,10,2014-01-16T18:51:00,W,58,"",28,AA,15,28.860000,"",24,94846
23,29.560000,"",11,SCT019 OVC022,270,OVC022,10,2014-01-16T17:51:00,W,66,0.005000,31,AA,21,28.830000,"",28,94846
16,29.520000,"",11,OVC012,260,OVC012,3,2014-01-16T16:51:00,W,82,0.005000,33,AA,28,28.790000,[[- <nil> <nil> SN <nil> <nil>]],31,94846
11,29.490000,"",11,SCT010 OVC014,230,OVC014,2.500000,2014-01-16T15:51:00,SW,82,0.010000,34,AA,29,28.760000,[[- <nil> <nil> SN <nil> <nil>]],32,94846
10,29.480000,"",11,OVC018,210,OVC018,3,2014-01-16T14:51:00,SSW,76,0.005000,34,AA,27,28.750000,[[- <nil> <nil> SN <nil> <nil>]],31,94846
15,29.480000,"",11,BKN013 OVC020,210,OVC020,8,2014-01-16T13:51:00,SSW,75,0.005000,33,AA,26,28.750000,[[- <nil> <nil> SN <nil> <nil>]],30,94846
16,29.490000,"",11,FEW017 BKN025 OVC036,210,OVC036,2,2014-01-16T12:51:00,SSW,79,0.005000,32,AA,26,28.760000,[[- <nil> <nil> SN <nil> <nil>]],30,94846
16,29.520000,"",11,OVC013,210,OVC013,6,2014-01-16T11:51:00,SSW,75,0.005000,31,AA,24,28.790000,[[- <nil> <nil> SN <nil> <nil>]],28,94846
18,29.550000,"",11,OVC013,210,OVC013,9,2014-01-16T10:51:00,SSW,72,0.005000,31,AA,23,28.820000,"",28,94846
15,29.590000,"",11,OVC011,210,OVC011,10,2014-01-16T09:51:00,SSW,75,"",29,AA,22,28.850000,"",27,94846
16,29.600000,"",11,OVC011,210,OVC011,10,2014-01-16T08:51:00,SSW,75,"",28,AA,21,28.860000,"",26,94846
20,29.600000,"",11,OVC014,200,OVC014,10,2014-01-16T07:51:00,SSW,72,"",27,AA,19,28.870000,"",24,94846
21,29.600000,"",11,OVC017,200,OVC017,10,2014-01-16T06:51:00,SSW,69,0.005000,26,AA,17,28.870000,"",23,94846
